#Digilent WaveForms Curve Tracer Trace
#Type:NPN
#Frequency:10 kHz
#RCollector:100 Ohm
#RBase:10 kOhm
#Resolution:
#Vce:3.769476828 mV
#Ic:37.13309425 uA
#Vbe:343.484059 uV
#Ib:-34.3484058979 nA
Vce (V),Ic (A),Vbe (V),Ib (A),Vrc (V),Vrb (V)
3.683200201795555,6.284813046903224e-05,0,0,3.7,0.6
3.709586539594113,6.284813046903224e-05,0,0,3.725,0.6
3.72843392373594,6.284813046903224e-05,0,0,3.75,0.6
3.754820261534498,6.284813046903224e-05,0,0,3.775,0.6
3.781206599333056,2.571503621873859e-05,0,0,3.8,0.6
3.81136241395998,6.284813046903224e-05,0,0,3.825,0.6
3.833979274930172,6.284813046903224e-05,0,0,3.85,0.6
3.86036561272873,6.284813046903224e-05,0,0,3.875,0.6
3.882982473698923,6.284813046903224e-05,0,0,3.9,0.6
3.909368811497481,6.284813046903224e-05,0,0,3.925,0.6
3.931985672467674,2.571503621873859e-05,0,0,3.95,0.6
3.958372010266232,6.284813046903224e-05,0,0,3.975,0.6
3.980988871236424,6.284813046903224e-05,0,0,4,0.6
4.007375209034983,6.284813046903224e-05,0,0,4.025,0.6
4.03376154683354,6.284813046903224e-05,0,0,4.05,0.6
4.060147884632099,6.284813046903224e-05,0,0,4.075,0.6
4.082764745602291,6.284813046903224e-05,0,0,4.1,0.6
4.10915108340085,6.284813046903224e-05,0,0,4.125,0.6
4.131767944371042,6.284813046903224e-05,0,0,4.15,0.6
4.1581542821696,6.284813046903224e-05,0,0,4.175,0.6
4.180771143139792,6.284813046903224e-05,0,0,4.2,0.6
4.207157480938351,6.284813046903224e-05,0,0,4.225,0.6
4.233543818736909,6.284813046903224e-05,0,0,4.25,0.6
4.259930156535467,6.284813046903224e-05,0,0,4.275,0.6
4.282547017505659,6.284813046903224e-05,0,0,4.3,0.6
4.308933355304218,6.284813046903224e-05,0,0,4.325,0.6
4.335319693102776,6.284813046903224e-05,0,0,4.35,0.6
4.357936554072968,6.284813046903224e-05,0,0,4.375,0.6
4.384322891871527,6.284813046903224e-05,0,0,4.4,0.6
4.406939752841719,6.284813046903224e-05,0,0,4.425,0.6
4.433326090640278,6.284813046903224e-05,0,0,4.45,0.6
4.459712428438835,6.284813046903224e-05,0,0,4.475,0.6
4.482329289409028,6.284813046903224e-05,0,0,4.5,0.6
4.508715627207586,6.284813046903224e-05,0,0,4.525,0.6
4.531332488177779,6.284813046903224e-05,0,0,4.55,0.6
4.553949349147971,6.284813046903224e-05,0,0,4.575,0.6
4.58033568694653,6.284813046903224e-05,0,0,4.6,0.6
4.606722024745087,6.284813046903224e-05,0,0,4.625,0.6
4.633108362543646,6.284813046903224e-05,0,0,4.65,0.6
4.655725223513838,6.284813046903224e-05,0,0,4.675,0.6
4.682111561312396,6.284813046903224e-05,0,0,4.7,0.6
4.704728422282589,6.284813046903224e-05,0,0,4.725,0.6
4.734884236909513,6.284813046903224e-05,0,0,4.75,0.6
4.753731621051339,6.284813046903224e-05,0,0,4.775,0.6
4.783887435678263,6.284813046903224e-05,0,0,4.8,0.6
4.806504296648455,6.284813046903224e-05,0,0,4.825,0.6
4.832890634447014,6.284813046903224e-05,0,0,4.85,0.6
4.855507495417207,2.571503621873859e-05,0,0,4.875,0.6
4.878124356387399,6.284813046903224e-05,0,0,4.9,0.6
4.908280171014323,6.284813046903224e-05,0,0,4.925,0.6
4.930897031984515,2.571503621873859e-05,0,0,4.95,0.6
4.961052846611439,6.284813046903224e-05,0,0,4.975,0.6
4.983669707581631,6.284813046903224e-05,0,0,5,0.6
-0.00711761317421192,-8.568424653214236e-05,0,0,0,0.8
0.007960294139249844,-1.141805803155506e-05,0,0,0.025,0.8
0.02680767828107705,6.284813046903224e-05,0,0,0.05,0.8
0.04188558559453881,0.0001742474132199132,0,0,0.075,0.8
0.05696349290800058,0.0002856466959707941,0,0,0.1,0.8
0.0682719233930969,0.0003970459787216751,0,0,0.125,0.8
0.07581087704982778,0.0005455783557228497,0,0,0.15,0.8
0.0871193075349241,0.0006941107327240243,0,0,0.175,0.8
0.09465826119165498,0.0008797762039754926,0,0,0.2,0.8
0.1021972148483859,0.001065441675226961,0,0,0.225,0.8
0.1097361685051167,0.001213974052228135,0,0,0.25,0.8
0.1172751221618476,0.001399639523479604,0,0,0.275,0.8
0.1248140758185785,0.001548171900480778,0,0,0.3,0.8
0.1323530294753094,0.001733837371732247,0,0,0.325,0.8
0.1436614599604057,0.001882369748733421,0,0,0.35,0.8
0.1512004136171366,0.002030902125734596,0,0,0.375,0.8
0.1625088441022329,0.002179434502735771,0,0,0.4,0.8
0.1738172745873292,0.002327966879736945,0,0,0.425,0.8
0.1851257050724256,0.002439366162487826,0,0,0.45,0.8
0.2002036123858873,0.002550765445238707,0,0,0.475,0.8
0.2190509965277145,0.002625031633739294,0,0,0.5,0.8
0.2416678574979072,0.002699297822239881,0,0,0.525,0.8
0.256745764811369,0.002736430916490175,0,0,0.55,0.8
0.2793626257815616,0.002773564010740468,0,0,0.575,0.8
0.3019794867517542,0.002773564010740468,0,0,0.6,0.8
0.3283658245503123,0.002810697104990763,0,0,0.625,0.8
0.3509826855205049,0.002810697104990763,0,0,0.65,0.8
0.3735995464906976,0.002810697104990763,0,0,0.675,0.8
0.3962164074608903,0.002810697104990763,0,0,0.7,0.8
0.4226027452594484,0.002847830199241056,0,0,0.725,0.8
0.4527585598863719,0.002847830199241056,0,0,0.75,0.8
0.4753754208565645,0.002847830199241056,0,0,0.775,0.8
0.4979922818267571,0.002847830199241056,0,0,0.8,0.8
0.5243786196253153,0.002847830199241056,0,0,0.825,0.8
0.5507649574238733,0.002847830199241056,0,0,0.85,0.8
0.573381818394066,0.002847830199241056,0,0,0.875,0.8
0.599768156192624,0.002847830199241056,0,0,0.9,0.8
0.6261544939911822,0.002847830199241056,0,0,0.925,0.8
0.6487713549613748,0.002847830199241056,0,0,0.95,0.8
0.6751576927599329,0.002847830199241056,0,0,0.975,0.8
0.6977745537301255,0.002847830199241056,0,0,1,0.8
0.7241608915286836,0.002847830199241056,0,0,1.025,0.8
0.7467777524988762,0.002847830199241056,0,0,1.05,0.8
0.7693946134690689,0.002847830199241056,0,0,1.075,0.8
0.7995504280959924,0.002847830199241056,0,0,1.1,0.8
0.8221672890661851,0.002847830199241056,0,0,1.125,0.8
0.8485536268647431,0.002847830199241056,0,0,1.15,0.8
0.8711704878349358,0.00288496329349135,0,0,1.175,0.8
0.8975568256334939,0.00288496329349135,0,0,1.2,0.8
0.923943163432052,0.002847830199241056,0,0,1.225,0.8
0.9465600244022446,0.002847830199241056,0,0,1.25,0.8
0.9729463622008027,0.002847830199241056,0,0,1.275,0.8
0.9955632231709953,0.002847830199241056,0,0,1.3,0.8
1.025719037797919,0.002847830199241056,0,0,1.325,0.8
1.048335898768112,0.002847830199241056,0,0,1.35,0.8
1.07472223656667,0.00288496329349135,0,0,1.375,0.8
1.097339097536862,0.00288496329349135,0,0,1.4,0.8
1.12372543533542,0.002847830199241056,0,0,1.425,0.8
1.146342296305613,0.002847830199241056,0,0,1.45,0.8
1.176498110932537,0.002847830199241056,0,0,1.475,0.8
1.202884448731095,0.002847830199241056,0,0,1.5,0.8
1.225501309701287,0.002847830199241056,0,0,1.525,0.8
1.251887647499845,0.002847830199241056,0,0,1.55,0.8
1.274504508470038,0.002847830199241056,0,0,1.575,0.8
1.297121369440231,0.002847830199241056,0,0,1.6,0.8
1.323507707238789,0.002847830199241056,0,0,1.625,0.8
1.346124568208981,0.002847830199241056,0,0,1.65,0.8
1.372510906007539,0.00288496329349135,0,0,1.675,0.8
1.398897243806097,0.00288496329349135,0,0,1.7,0.8
1.425283581604655,0.00288496329349135,0,0,1.725,0.8
1.451669919403214,0.00288496329349135,0,0,1.75,0.8
1.474286780373406,0.00288496329349135,0,0,1.775,0.8
1.500673118171965,0.00288496329349135,0,0,1.8,0.8
1.523289979142157,0.00288496329349135,0,0,1.825,0.8
1.54590684011235,0.00288496329349135,0,0,1.85,0.8
1.572293177910908,0.00288496329349135,0,0,1.875,0.8
1.598679515709466,0.002847830199241056,0,0,1.9,0.8
1.625065853508024,0.00288496329349135,0,0,1.925,0.8
1.647682714478217,0.002847830199241056,0,0,1.95,0.8
1.674069052276775,0.00288496329349135,0,0,1.975,0.8
1.700455390075333,0.00288496329349135,0,0,2,0.8
1.726841727873891,0.00288496329349135,0,0,2.025,0.8
1.753228065672449,0.00288496329349135,0,0,2.05,0.8
1.772075449814276,0.00288496329349135,0,0,2.075,0.8
1.798461787612834,0.00288496329349135,0,0,2.1,0.8
1.824848125411392,0.002847830199241056,0,0,2.125,0.8
1.847464986381585,0.00288496329349135,0,0,2.15,0.8
1.873851324180143,0.00288496329349135,0,0,2.175,0.8
1.900237661978701,0.00288496329349135,0,0,2.2,0.8
1.922854522948894,0.00288496329349135,0,0,2.225,0.8
1.945471383919086,0.00288496329349135,0,0,2.25,0.8
1.971857721717645,0.00288496329349135,0,0,2.275,0.8
1.998244059516203,0.00288496329349135,0,0,2.3,0.8
2.02463039731476,0.00288496329349135,0,0,2.325,0.8
2.047247258284953,0.00288496329349135,0,0,2.35,0.8
2.073633596083511,0.00288496329349135,0,0,2.375,0.8
2.10001993388207,0.00288496329349135,0,0,2.4,0.8
2.126406271680628,0.00288496329349135,0,0,2.425,0.8
2.14902313265082,0.002922096387741643,0,0,2.45,0.8
2.175409470449378,0.00288496329349135,0,0,2.475,0.8
2.198026331419571,0.00288496329349135,0,0,2.5,0.8
2.224412669218129,0.00288496329349135,0,0,2.525,0.8
2.247029530188322,0.00288496329349135,0,0,2.55,0.8
2.27341586798688,0.00288496329349135,0,0,2.575,0.8
2.296032728957072,0.00288496329349135,0,0,2.6,0.8
2.318649589927265,0.00288496329349135,0,0,2.625,0.8
2.345035927725823,0.00288496329349135,0,0,2.65,0.8
2.371422265524381,0.00288496329349135,0,0,2.675,0.8
2.397808603322939,0.002922096387741643,0,0,2.7,0.8
2.424194941121497,0.00288496329349135,0,0,2.725,0.8
2.44681180209169,0.00288496329349135,0,0,2.75,0.8
2.473198139890248,0.00288496329349135,0,0,2.775,0.8
2.495815000860441,0.00288496329349135,0,0,2.8,0.8
2.522201338658999,0.002922096387741643,0,0,2.825,0.8
2.548587676457557,0.00288496329349135,0,0,2.85,0.8
2.574974014256115,0.00288496329349135,0,0,2.875,0.8
2.597590875226308,0.00288496329349135,0,0,2.9,0.8
2.6202077361965,0.00288496329349135,0,0,2.925,0.8
2.650363550823424,0.00288496329349135,0,0,2.95,0.8
2.672980411793616,0.002922096387741643,0,0,2.975,0.8
2.699366749592174,0.00288496329349135,0,0,3,0.8
2.721983610562367,0.00288496329349135,0,0,3.025,0.8
2.748369948360925,0.00288496329349135,0,0,3.05,0.8
2.770986809331118,0.00288496329349135,0,0,3.075,0.8
2.797373147129676,0.00288496329349135,0,0,3.1,0.8
2.819990008099869,0.00288496329349135,0,0,3.125,0.8
2.846376345898427,0.002922096387741643,0,0,3.15,0.8
2.87653216052535,0.002922096387741643,0,0,3.175,0.8
2.899149021495543,0.002922096387741643,0,0,3.2,0.8
2.921765882465735,0.002922096387741643,0,0,3.225,0.8
2.948152220264293,0.002922096387741643,0,0,3.25,0.8
2.970769081234486,0.00288496329349135,0,0,3.275,0.8
2.997155419033044,0.002922096387741643,0,0,3.3,0.8
3.023541756831603,0.002922096387741643,0,0,3.325,0.8
3.049928094630161,0.002922096387741643,0,0,3.35,0.8
3.072544955600353,0.002922096387741643,0,0,3.375,0.8
3.102700770227277,0.002922096387741643,0,0,3.4,0.8
3.125317631197469,0.002922096387741643,0,0,3.425,0.8
3.147934492167662,0.002922096387741643,0,0,3.45,0.8
3.17432082996622,0.002922096387741643,0,0,3.475,0.8
3.196937690936413,0.002922096387741643,0,0,3.5,0.8
3.219554551906605,0.00288496329349135,0,0,3.525,0.8
3.245940889705163,0.002922096387741643,0,0,3.55,0.8
3.268557750675356,0.002922096387741643,0,0,3.575,0.8
3.298713565302279,0.002922096387741643,0,0,3.6,0.8
3.321330426272472,0.002922096387741643,0,0,3.625,0.8
3.34771676407103,0.002922096387741643,0,0,3.65,0.8
3.374103101869588,0.002922096387741643,0,0,3.675,0.8
3.396719962839781,0.002922096387741643,0,0,3.7,0.8
3.423106300638339,0.002922096387741643,0,0,3.725,0.8
3.445723161608532,0.00288496329349135,0,0,3.75,0.8
3.47210949940709,0.002922096387741643,0,0,3.775,0.8
3.498495837205648,0.002922096387741643,0,0,3.8,0.8
3.524882175004206,0.002922096387741643,0,0,3.825,0.8
3.547499035974399,0.002922096387741643,0,0,3.85,0.8
3.570115896944591,0.00288496329349135,0,0,3.875,0.8
3.596502234743149,0.002922096387741643,0,0,3.9,0.8
3.626658049370073,0.002922096387741643,0,0,3.925,0.8
3.649274910340266,0.002922096387741643,0,0,3.95,0.8
3.675661248138824,0.002922096387741643,0,0,3.975,0.8
3.698278109109016,0.00288496329349135,0,0,4,0.8
3.720894970079209,0.002922096387741643,0,0,4.025,0.8
3.747281307877767,0.002922096387741643,0,0,4.05,0.8
3.773667645676325,0.002922096387741643,0,0,4.075,0.8
3.800053983474883,0.002922096387741643,0,0,4.1,0.8
3.822670844445076,0.002922096387741643,0,0,4.125,0.8
3.849057182243634,0.002922096387741643,0,0,4.15,0.8
3.871674043213826,0.002922096387741643,0,0,4.175,0.8
3.898060381012385,0.002922096387741643,0,0,4.2,0.8
3.924446718810943,0.002922096387741643,0,0,4.225,0.8
3.947063579781136,0.002922096387741643,0,0,4.25,0.8
3.973449917579694,0.002922096387741643,0,0,4.275,0.8
3.996066778549886,0.002922096387741643,0,0,4.3,0.8
4.022453116348444,0.002922096387741643,0,0,4.325,0.8
4.048839454147002,0.002922096387741643,0,0,4.35,0.8
4.071456315117195,0.002922096387741643,0,0,4.375,0.8
4.094073176087387,0.002922096387741643,0,0,4.4,0.8
4.120459513885946,0.002922096387741643,0,0,4.425,0.8
4.146845851684504,0.002922096387741643,0,0,4.45,0.8
4.169462712654696,0.002922096387741643,0,0,4.475,0.8
4.195849050453255,0.002922096387741643,0,0,4.5,0.8
4.218465911423447,0.002959229481991937,0,0,4.525,0.8
4.244852249222006,0.002922096387741643,0,0,4.55,0.8
4.271238587020563,0.002922096387741643,0,0,4.575,0.8
