#Digilent WaveForms Curve Tracer Trace
#Type:NPN
#Frequency:10 kHz
#RCollector:100 Ohm
#RBase:10 kOhm
#Resolution:
#Vce:0 V
#Ic:0 A
#Vbe:338.5301671 uV
#Ib:-34.1779881146 nA
Vce (V),Ic (A),Vbe (V),Ib (A),Vrc (V),Vrb (V)
0,0,0.6942351192558504,1.549078145085192e-05,5,0.8475
0,0,0.6952507097571421,1.617238815448772e-05,5,0.855
0,0,0.6962663002584338,1.675146089377971e-05,5,0.8625
0,0,0.6972818907597255,1.743306759741551e-05,5,0.87
0,0,0.6982974812610172,1.80463183248221e-05,5,0.8774999999999999
0,0,0.6993130717623089,1.87279250284579e-05,5,0.885
0,0,0.7003286622636006,1.944370972020832e-05,5,0.8925
0,0,0.7010057225977951,2.016014543151084e-05,5,0.9
0,0,0.7020213130990868,2.080757414703203e-05,5,0.9075
0,0,0.7030369036003785,2.145500286255323e-05,5,0.915
0,0,0.703713963934573,2.210308259762654e-05,5,0.9225
0,0,0.7043910242687674,2.275116233269985e-05,5,0.93
0,0,0.7054066147700592,2.343276903633565e-05,5,0.9375
0,0,0.7064222052713509,2.418273171620066e-05,5,0.945
0,0,0.7070992656055454,2.486498943938858e-05,5,0.9525
0,0,0.7077763259397398,2.55814251506911e-05,5,0.96
0,0,0.7084533862739343,2.622950488576441e-05,5,0.9675
0,0,0.709468976775226,2.691111158940021e-05,5,0.975
0,0,0.7098075069423232,2.752566435591102e-05,5,0.9825
0,0,0.7108230974436149,2.824144904766143e-05,5,0.99
0,0,0.7115001577778094,2.902624073519317e-05,5,0.9975000000000001
0,0,0.7121772181120039,2.970849845838109e-05,5,1.005
0,0,0.7128542784461984,3.035657819345439e-05,5,1.0125
0,0,0.7135313387803929,3.107301390475691e-05,5,1.02
0,0,0.7142083991145873,3.178944961605943e-05,5,1.0275
0,0,0.7148854594487818,3.243752935113274e-05,5,1.035
0,0,0.7155625197829762,3.315396506243527e-05,5,1.0425
0,0,0.7162395801171707,3.3938756749967e-05,5,1.05
0,0,0.716578110284268,3.458748750459241e-05,5,1.0575
0,0,0.7172551706184624,3.530392321589494e-05,5,1.065
0,0,0.7179322309526569,3.598618093908285e-05,5,1.0725
0,0,0.7182707611197542,3.670326766993748e-05,5,1.08
0,0,0.7189478214539486,3.741970338123999e-05,5,1.0875
0,0,0.7196248817881431,3.810196110442791e-05,5,1.095
0,0,0.7203019421223376,3.888675279195965e-05,5,1.1025
0,0,0.7206404722894348,3.956966153469967e-05,5,1.11
0,0,0.7213175326236293,4.025191925788758e-05,5,1.1175
0,0,0.7216560627907265,4.0900650012513e-05,5,1.125
0,0,0.722333123124921,4.165126371193013e-05,5,1.1325
0,0,0.7226716532920182,4.229999446655555e-05,5,1.14
0,0,0.7233487136262127,4.31873201184311e-05,5,1.1475
0,0,0.72368724379331,4.387022886117113e-05,5,1.155
0,0,0.7243643041275044,4.462084256058826e-05,5,1.1625
0,0,0.7247028342946017,4.523539532709907e-05,5,1.17
0,0,0.7250413644616989,4.59524820579537e-05,5,1.1775
0,0,0.7253798946287962,4.663539080069372e-05,5,1.185
0,0,0.7260569549629906,4.731764852388164e-05,5,1.1925
0,0,0.7263954851300878,4.813726921908008e-05,5,1.2
0,0,0.7270725454642823,4.88537049303826e-05,5,1.2075
0,0,0.7274110756313795,4.957079166123723e-05,5,1.215
0,0,0.7277496057984768,5.028787839209187e-05,5,1.2225
0,0,0.7284266661326713,5.093595812716517e-05,5,1.23
0,0,0.7287651962997684,5.16530448580198e-05,5,1.2375
0,0,0.7291037264668657,5.233595360075983e-05,5,1.245
0,0,0.7297807868010602,5.318910126452078e-05,5,1.2525
0,0,0.7301193169681575,5.383783201914619e-05,5,1.26
0,0,0.7304578471352546,5.462327472623003e-05,5,1.2675
0,0,0.7307963773023519,5.530618346897006e-05,5,1.275
0,0,0.7311349074694491,5.60574481879393e-05,5,1.2825
0,0,0.7318119678036437,5.670552792301261e-05,5,1.29
0,0,0.7321504979707408,5.742261465386724e-05,5,1.2975
0,0,0.7324890281378381,5.824223534906569e-05,5,1.305
0,0,0.7328275583049353,5.895932207992032e-05,5,1.3125
0,0,0.7331660884720326,5.964223082266035e-05,5,1.32
0,0,0.733843148806227,6.035866653396287e-05,5,1.3275
0,0,0.7341816789733242,6.104157527670289e-05,5,1.335
0,0,0.7345202091404215,6.179283999567212e-05,5,1.3425
0,0,0.7348587393075188,6.244157075029754e-05,5,1.35
0,0,0.7351972694746159,6.332954742172521e-05,5,1.3575
0,0,0.7358743298088104,6.401180514491312e-05,5,1.365
0,0,0.7362128599759077,6.472889187576775e-05,5,1.3725
0,0,0.7365513901430049,6.537762263039317e-05,5,1.38
0,0,0.7368899203101021,6.612888734936241e-05,5,1.3875
0,0,0.7372284504771994,6.684597408021704e-05,5,1.395
0,0,0.7375669806442966,6.756306081107166e-05,5,1.4025
0,0,0.7379055108113939,6.845103748249934e-05,5,1.41
0,0,0.7382440409784911,6.906559024901014e-05,5,1.4175
0,0,0.7385825711455883,6.985103295609398e-05,5,1.425
0,0,0.7389211013126855,7.049976371071941e-05,5,1.4325
0,0,0.7392596314797828,7.125102842968864e-05,5,1.44
0,0,0.7395981616468801,7.193393717242867e-05,5,1.4475
0,0,0.7399366918139773,7.261684591516869e-05,5,1.455
0,0,0.7402752219810745,7.343646661036715e-05,5,1.4625
0,0,0.7406137521481717,7.422190931745099e-05,5,1.47
0,0,0.740952282315269,7.490481806019101e-05,5,1.4775
0,0,0.7412908124823662,7.558772680293104e-05,5,1.485
0,0,0.7416293426494635,7.633899152190027e-05,5,1.4925
0,0,0.7419678728165607,7.70560782527549e-05,5,1.5
